employee_id,email,gender,marital_status,number_of_dependents,education_level,health_plan,contract_type,probation_completed
EMP_48237,emp_48237@company.com,Female,Single,3,High School,Standard,Permanent,True
EMP_48238,emp_48238@company.com,Male,Single,1,Bachelors,Basic,Permanent,True
EMP_48239,emp_48239@company.com,Female,Divorced,2,High School,Premium,Permanent,True
EMP_48240,emp_48240@company.com,Female,Widowed,2,Masters,Basic,Permanent,True
EMP_48241,emp_48241@company.com,Other,Divorced,0,High School,Standard,Permanent,True
EMP_48242,emp_48242@company.com,Female,Single,1,Bachelors,Standard,Permanent,True
EMP_48243,emp_48243@company.com,Female,Single,0,High School,Basic,Permanent,True
EMP_48244,emp_48244@company.com,Female,Widowed,0,High School,Basic,Permanent,True
EMP_48245,emp_48245@company.com,Female,Married,1,Masters,Standard,Permanent,True
EMP_48246,emp_48246@company.com,Other,Single,1,Bachelors,Basic,Permanent,True
EMP_48247,emp_48247@company.com,Female,Divorced,2,Masters,Premium,Permanent,True
EMP_48248,emp_48248@company.com,Male,Single,0,High School,Basic,Permanent,True
EMP_48249,emp_48249@company.com,Male,Married,1,Masters,Premium,Permanent,True
EMP_48250,emp_48250@company.com,Female,Divorced,1,Masters,Basic,Permanent,True
EMP_48251,emp_48251@company.com,Female,Divorced,2,High School,Basic,Permanent,True
EMP_48252,emp_48252@company.com,Male,Widowed,1,High School,Basic,Permanent,True
EMP_48253,emp_48253@company.com,Male,Divorced,2,High School,Basic,Permanent,True
EMP_48254,emp_48254@company.com,Male,Widowed,1,Masters,Standard,Permanent,True
EMP_48255,emp_48255@company.com,Male,Divorced,0,High School,Basic,Permanent,True
EMP_48256,emp_48256@company.com,Female,Divorced,0,Bachelors,Basic,Permanent,True
EMP_48257,emp_48257@company.com,Female,Single,1,Masters,Premium,Contractor,True
EMP_48258,emp_48258@company.com,Male,Divorced,0,Bachelors,Standard,Permanent,True
EMP_48259,emp_48259@company.com,Male,Single,2,Bachelors,Basic,Temporary,True
EMP_48260,emp_48260@company.com,Female,Divorced,0,Bachelors,Basic,Permanent,True
EMP_48261,emp_48261@company.com,Female,Divorced,1,Bachelors,Standard,Permanent,True
EMP_48262,emp_48262@company.com,Female,Widowed,0,Masters,Basic,Contractor,True
EMP_48263,emp_48263@company.com,Male,Married,0,Bachelors,Basic,Permanent,True
EMP_48264,emp_48264@company.com,Female,Married,2,Masters,Basic,Permanent,True
EMP_48265,emp_48265@company.com,Female,Married,0,Bachelors,Standard,Permanent,True
EMP_48266,emp_48266@company.com,Female,Divorced,0,High School,Standard,Permanent,True
EMP_48267,emp_48267@company.com,Female,Married,0,High School,Basic,Permanent,True
EMP_48268,emp_48268@company.com,Male,Married,0,PhD,Basic,Contractor,True
EMP_48269,emp_48269@company.com,Female,Single,2,Bachelors,Basic,Contractor,True
EMP_48270,emp_48270@company.com,Female,Divorced,1,Masters,Basic,Permanent,True
EMP_48271,emp_48271@company.com,Female,Married,0,Bachelors,Premium,Permanent,True
EMP_48272,emp_48272@company.com,Female,Divorced,3,High School,Premium,Permanent,True
EMP_48273,emp_48273@company.com,Male,Single,2,High School,Standard,Permanent,True
EMP_48274,emp_48274@company.com,Male,Married,1,Bachelors,Basic,Permanent,True
EMP_48275,emp_48275@company.com,Other,Single,0,Bachelors,Premium,Permanent,True
EMP_48276,emp_48276@company.com,Male,Divorced,3,Bachelors,Standard,Temporary,True
EMP_48277,emp_48277@company.com,Male,Single,0,Masters,Basic,Permanent,True
EMP_48278,emp_48278@company.com,Male,Single,0,High School,Basic,Permanent,True
EMP_48279,emp_48279@company.com,Male,Divorced,2,Bachelors,Basic,Permanent,True
EMP_48280,emp_48280@company.com,Male,Married,1,Bachelors,Premium,Permanent,True
EMP_48281,emp_48281@company.com,Female,Single,1,Bachelors,Premium,Permanent,True
EMP_48282,emp_48282@company.com,Male,Single,1,Bachelors,Basic,Permanent,True
EMP_48283,emp_48283@company.com,Female,Married,0,Bachelors,Basic,Permanent,True
EMP_48284,emp_48284@company.com,Male,Single,2,Bachelors,Basic,Permanent,True
EMP_48285,emp_48285@company.com,Female,Widowed,1,Bachelors,Standard,Permanent,True
EMP_48286,emp_48286@company.com,Male,Divorced,2,High School,Basic,Permanent,True
EMP_48287,emp_48287@company.com,Female,Divorced,1,High School,Basic,Permanent,True
EMP_48288,emp_48288@company.com,Male,Married,3,High School,Basic,Permanent,True
EMP_48289,emp_48289@company.com,Male,Single,3,Bachelors,Premium,Permanent,True
EMP_48290,emp_48290@company.com,Female,Single,0,Bachelors,Standard,Permanent,True
EMP_48291,emp_48291@company.com,Male,Widowed,1,Bachelors,Premium,Permanent,True
EMP_48292,emp_48292@company.com,Male,Married,1,High School,Basic,Contractor,True
EMP_48293,emp_48293@company.com,Female,Married,1,High School,Premium,Temporary,True
EMP_48294,emp_48294@company.com,Male,Divorced,0,Bachelors,Premium,Temporary,True
EMP_48295,emp_48295@company.com,Female,Married,1,Bachelors,Basic,Permanent,True
EMP_48296,emp_48296@company.com,Male,Single,0,High School,Standard,Permanent,True
EMP_48297,emp_48297@company.com,Male,Widowed,0,Bachelors,Standard,Temporary,True
EMP_48298,emp_48298@company.com,Female,Divorced,1,Bachelors,Premium,Permanent,True
EMP_48299,emp_48299@company.com,Male,Single,2,Masters,Premium,Permanent,True
EMP_48300,emp_48300@company.com,Female,Widowed,0,High School,Premium,Permanent,True
EMP_48301,emp_48301@company.com,Female,Divorced,0,Bachelors,Standard,Permanent,True
EMP_48302,emp_48302@company.com,Male,Widowed,1,High School,Basic,Permanent,True
EMP_48303,emp_48303@company.com,Female,Married,1,Bachelors,Standard,Temporary,True
EMP_48304,emp_48304@company.com,Male,Divorced,2,Masters,Basic,Permanent,True
EMP_48305,emp_48305@company.com,Male,Divorced,0,Bachelors,Basic,Permanent,True
EMP_48306,emp_48306@company.com,Female,Married,0,Bachelors,Basic,Permanent,True
EMP_48307,emp_48307@company.com,Male,Widowed,1,High School,Premium,Permanent,True
EMP_48308,emp_48308@company.com,Female,Single,2,High School,Standard,Permanent,True
EMP_48309,emp_48309@company.com,Male,Widowed,0,Bachelors,Premium,Temporary,True
EMP_48310,emp_48310@company.com,Male,Married,1,Bachelors,Premium,Permanent,True
EMP_48311,emp_48311@company.com,Male,Divorced,0,Bachelors,Premium,Permanent,True
EMP_48312,emp_48312@company.com,Female,Married,1,High School,Basic,Permanent,True
EMP_48313,emp_48313@company.com,Female,Married,2,Masters,Standard,Permanent,True
EMP_48314,emp_48314@company.com,Male,Married,0,PhD,Premium,Temporary,True
EMP_48315,emp_48315@company.com,Male,Divorced,0,Bachelors,Basic,Permanent,True
EMP_48316,emp_48316@company.com,Male,Married,0,Bachelors,Premium,Permanent,True
EMP_48317,emp_48317@company.com,Female,Single,0,Bachelors,Basic,Permanent,True
EMP_48318,emp_48318@company.com,Female,Widowed,1,Masters,Standard,Temporary,True
EMP_48319,emp_48319@company.com,Female,Widowed,1,Bachelors,Basic,Permanent,True
EMP_48320,emp_48320@company.com,Male,Single,3,High School,Standard,Temporary,True
EMP_48321,emp_48321@company.com,Female,Married,1,Bachelors,Basic,Permanent,True
EMP_48322,emp_48322@company.com,Female,Married,1,High School,Standard,Permanent,True
EMP_48323,emp_48323@company.com,Male,Married,0,Bachelors,Basic,Permanent,True
EMP_48324,emp_48324@company.com,Female,Widowed,0,Masters,Premium,Permanent,True
EMP_48325,emp_48325@company.com,Female,Married,3,High School,Premium,Permanent,True
EMP_48326,emp_48326@company.com,Female,Single,0,Bachelors,Premium,Permanent,True
EMP_48327,emp_48327@company.com,Female,Widowed,1,Bachelors,Premium,Contractor,True
EMP_48328,emp_48328@company.com,Male,Widowed,2,Bachelors,Basic,Permanent,True
EMP_48329,emp_48329@company.com,Female,Widowed,0,PhD,Basic,Permanent,True
EMP_48330,emp_48330@company.com,Male,Divorced,2,Bachelors,Basic,Permanent,True
EMP_48331,emp_48331@company.com,Male,Single,0,Bachelors,Premium,Permanent,True
EMP_48332,emp_48332@company.com,Female,Married,0,Bachelors,Basic,Permanent,True
EMP_48333,emp_48333@company.com,Female,Married,1,Masters,Premium,Temporary,True
EMP_48334,emp_48334@company.com,Female,Single,0,Bachelors,Basic,Permanent,True
EMP_48335,emp_48335@company.com,Male,Married,0,Bachelors,Basic,Permanent,True
EMP_48336,emp_48336@company.com,Female,Widowed,0,High School,Basic,Permanent,True
EMP_48337,emp_48337@company.com,Male,Divorced,0,PhD,Basic,Permanent,True
EMP_48338,emp_48338@company.com,Female,Married,2,Bachelors,Standard,Permanent,True
EMP_48339,emp_48339@company.com,Male,Divorced,2,Masters,Standard,Permanent,True
EMP_48340,emp_48340@company.com,Female,Divorced,0,Masters,Standard,Permanent,True
EMP_48341,emp_48341@company.com,Female,Divorced,0,Bachelors,Standard,Permanent,True
EMP_48342,emp_48342@company.com,Female,Widowed,2,Bachelors,Basic,Permanent,True
EMP_48343,emp_48343@company.com,Male,Married,0,Bachelors,Basic,Temporary,True
EMP_48344,emp_48344@company.com,Female,Divorced,2,High School,Standard,Contractor,True
EMP_48345,emp_48345@company.com,Female,Widowed,1,Bachelors,Basic,Permanent,True
EMP_48346,emp_48346@company.com,Male,Divorced,4,Masters,Premium,Permanent,True
EMP_48347,emp_48347@company.com,Male,Widowed,0,Bachelors,Premium,Contractor,True
EMP_48348,emp_48348@company.com,Male,Widowed,0,High School,Basic,Permanent,True
EMP_48349,emp_48349@company.com,Female,Widowed,0,Bachelors,Basic,Permanent,True
EMP_48350,emp_48350@company.com,Female,Divorced,0,Bachelors,Premium,Permanent,True
EMP_48351,emp_48351@company.com,Male,Widowed,0,High School,Standard,Permanent,True
EMP_48352,emp_48352@company.com,Female,Married,3,Bachelors,Basic,Permanent,True
EMP_48353,emp_48353@company.com,Female,Single,0,Bachelors,Premium,Contractor,True
EMP_48354,emp_48354@company.com,Female,Married,1,Bachelors,Basic,Permanent,True
EMP_48355,emp_48355@company.com,Male,Widowed,0,Bachelors,Standard,Permanent,True
EMP_48356,emp_48356@company.com,Female,Widowed,0,High School,Premium,Permanent,True
EMP_48357,emp_48357@company.com,Female,Married,5,High School,Basic,Permanent,True
EMP_48358,emp_48358@company.com,Male,Married,1,PhD,Basic,Permanent,True
EMP_48359,emp_48359@company.com,Male,Divorced,1,High School,Basic,Contractor,True
EMP_48360,emp_48360@company.com,Male,Married,2,High School,Basic,Permanent,True
EMP_48361,emp_48361@company.com,Male,Single,0,High School,Standard,Permanent,True
EMP_48362,emp_48362@company.com,Female,Divorced,1,Masters,Standard,Permanent,True
EMP_48363,emp_48363@company.com,Female,Married,3,High School,Standard,Permanent,True
EMP_48364,emp_48364@company.com,Female,Married,2,Masters,Basic,Permanent,True
EMP_48365,emp_48365@company.com,Female,Married,0,High School,Standard,Permanent,True
EMP_48366,emp_48366@company.com,Male,Married,0,Bachelors,Basic,Permanent,True
EMP_48367,emp_48367@company.com,Male,Divorced,3,High School,Basic,Permanent,True
EMP_48368,emp_48368@company.com,Female,Single,0,High School,Basic,Permanent,True
EMP_48369,emp_48369@company.com,Male,Divorced,3,Bachelors,Basic,Permanent,True
EMP_48370,emp_48370@company.com,Female,Divorced,0,High School,Basic,Permanent,True
EMP_48371,emp_48371@company.com,Male,Single,2,Bachelors,Premium,Contractor,True
EMP_48372,emp_48372@company.com,Female,Married,1,High School,Standard,Permanent,True
EMP_48373,emp_48373@company.com,Male,Divorced,0,Bachelors,Basic,Permanent,True
EMP_48374,emp_48374@company.com,Male,Single,1,Bachelors,Basic,Permanent,True
EMP_48375,emp_48375@company.com,Male,Married,1,High School,Basic,Permanent,True
EMP_48376,emp_48376@company.com,Female,Divorced,2,High School,Basic,Permanent,True
EMP_48377,emp_48377@company.com,Male,Divorced,2,Bachelors,Basic,Permanent,True
EMP_48378,emp_48378@company.com,Female,Married,1,High School,Basic,Permanent,True
EMP_48379,emp_48379@company.com,Female,Divorced,2,High School,Standard,Permanent,True
EMP_48380,emp_48380@company.com,Female,Single,0,Bachelors,Standard,Permanent,True
EMP_48381,emp_48381@company.com,Female,Divorced,5,High School,Premium,Permanent,True
EMP_48382,emp_48382@company.com,Male,Divorced,1,PhD,Premium,Contractor,True
EMP_48383,emp_48383@company.com,Male,Single,1,Bachelors,Basic,Permanent,True
EMP_48384,emp_48384@company.com,Female,Widowed,1,Bachelors,Premium,Permanent,True
EMP_48385,emp_48385@company.com,Male,Married,0,High School,Premium,Permanent,True
EMP_48386,emp_48386@company.com,Female,Single,1,Bachelors,Basic,Permanent,True
EMP_48387,emp_48387@company.com,Female,Widowed,2,High School,Standard,Permanent,True
EMP_48388,emp_48388@company.com,Female,Single,2,Bachelors,Basic,Permanent,True
EMP_48389,emp_48389@company.com,Female,Married,1,PhD,Basic,Permanent,True
EMP_48390,emp_48390@company.com,Male,Married,3,Bachelors,Standard,Permanent,True
EMP_48391,emp_48391@company.com,Female,Married,1,Masters,Standard,Contractor,True
EMP_48392,emp_48392@company.com,Female,Single,0,Bachelors,Basic,Permanent,True
EMP_48393,emp_48393@company.com,Female,Widowed,2,Bachelors,Basic,Permanent,True
EMP_48394,emp_48394@company.com,Female,Widowed,0,Bachelors,Standard,Permanent,True
EMP_48395,emp_48395@company.com,Male,Divorced,1,Bachelors,Basic,Permanent,True
EMP_48396,emp_48396@company.com,Female,Married,1,High School,Standard,Contractor,True
EMP_48397,emp_48397@company.com,Other,Married,1,High School,Standard,Permanent,True
EMP_48398,emp_48398@company.com,Male,Married,0,Bachelors,Premium,Permanent,True
EMP_48399,emp_48399@company.com,Male,Divorced,2,Bachelors,Basic,Permanent,True
EMP_48400,emp_48400@company.com,Male,Divorced,1,Bachelors,Standard,Permanent,True
EMP_48401,emp_48401@company.com,Female,Married,1,Bachelors,Basic,Permanent,True
EMP_48402,emp_48402@company.com,Female,Single,2,Bachelors,Basic,Permanent,True
EMP_48403,emp_48403@company.com,Female,Divorced,1,PhD,Basic,Temporary,True
EMP_48404,emp_48404@company.com,Female,Divorced,2,Bachelors,Premium,Temporary,True
EMP_48405,emp_48405@company.com,Male,Divorced,0,Masters,Basic,Permanent,True
EMP_48406,emp_48406@company.com,Male,Widowed,0,Masters,Premium,Permanent,True
EMP_48407,emp_48407@company.com,Female,Widowed,0,Bachelors,Basic,Permanent,True
EMP_48408,emp_48408@company.com,Other,Single,3,Bachelors,Standard,Permanent,True
EMP_48409,emp_48409@company.com,Male,Divorced,2,Bachelors,Basic,Permanent,True
EMP_48410,emp_48410@company.com,Female,Divorced,1,High School,Premium,Permanent,True
EMP_48411,emp_48411@company.com,Male,Widowed,2,Masters,Standard,Permanent,True
EMP_48412,emp_48412@company.com,Female,Single,0,High School,Standard,Permanent,True
EMP_48413,emp_48413@company.com,Male,Single,1,High School,Basic,Permanent,True
EMP_48414,emp_48414@company.com,Female,Divorced,0,Bachelors,Standard,Permanent,True
EMP_48415,emp_48415@company.com,Male,Married,1,Bachelors,Basic,Permanent,True
EMP_48416,emp_48416@company.com,Male,Widowed,0,Bachelors,Basic,Permanent,True
EMP_48417,emp_48417@company.com,Male,Single,0,High School,Premium,Permanent,True
EMP_48418,emp_48418@company.com,Female,Widowed,1,Bachelors,Standard,Permanent,True
EMP_48419,emp_48419@company.com,Male,Widowed,0,PhD,Basic,Permanent,True
EMP_48420,emp_48420@company.com,Male,Married,1,Bachelors,Basic,Permanent,True
EMP_48421,emp_48421@company.com,Female,Single,0,High School,Basic,Permanent,True
EMP_48422,emp_48422@company.com,Female,Widowed,1,High School,Basic,Permanent,True
EMP_48423,emp_48423@company.com,Female,Widowed,0,Bachelors,Standard,Permanent,True
EMP_48424,emp_48424@company.com,Male,Divorced,1,Bachelors,Basic,Permanent,True
EMP_48425,emp_48425@company.com,Female,Married,2,Bachelors,Standard,Permanent,True
EMP_48426,emp_48426@company.com,Female,Single,3,High School,Standard,Permanent,True
EMP_48427,emp_48427@company.com,Female,Divorced,2,Masters,Basic,Contractor,True
EMP_48428,emp_48428@company.com,Female,Single,1,High School,Standard,Permanent,True
EMP_48429,emp_48429@company.com,Female,Widowed,0,Masters,Basic,Permanent,True
EMP_48430,emp_48430@company.com,Other,Married,1,High School,Basic,Permanent,True
EMP_48431,emp_48431@company.com,Male,Married,0,Bachelors,Basic,Permanent,True
EMP_48432,emp_48432@company.com,Female,Widowed,1,High School,Standard,Permanent,True
EMP_48433,emp_48433@company.com,Male,Widowed,0,Masters,Basic,Permanent,True
EMP_48434,emp_48434@company.com,Male,Widowed,0,Bachelors,Basic,Permanent,True
EMP_48435,emp_48435@company.com,Female,Widowed,1,Bachelors,Standard,Permanent,True
EMP_48436,emp_48436@company.com,Female,Widowed,2,Bachelors,Basic,Temporary,True
EMP_48437,emp_48437@company.com,Male,Widowed,1,Bachelors,Basic,Permanent,True
EMP_48438,emp_48438@company.com,Female,Married,1,High School,Premium,Permanent,True
EMP_48439,emp_48439@company.com,Male,Single,0,Masters,Standard,Permanent,True
EMP_48440,emp_48440@company.com,Female,Divorced,0,Bachelors,Standard,Permanent,True
EMP_48441,emp_48441@company.com,Female,Widowed,2,PhD,Premium,Permanent,True
EMP_48442,emp_48442@company.com,Male,Single,2,Bachelors,Basic,Permanent,True
EMP_48443,emp_48443@company.com,Male,Widowed,0,Bachelors,Premium,Permanent,True
EMP_48444,emp_48444@company.com,Male,Divorced,0,Bachelors,Standard,Contractor,True
EMP_48445,emp_48445@company.com,Female,Married,1,Bachelors,Basic,Permanent,True
EMP_48446,emp_48446@company.com,Female,Divorced,0,Masters,Premium,Permanent,True
EMP_48447,emp_48447@company.com,Female,Widowed,1,Bachelors,Standard,Permanent,True
EMP_48448,emp_48448@company.com,Female,Married,3,Bachelors,Standard,Permanent,True
EMP_48449,emp_48449@company.com,Female,Married,5,Bachelors,Premium,Temporary,True
EMP_48450,emp_48450@company.com,Male,Married,0,High School,Basic,Permanent,True
EMP_48451,emp_48451@company.com,Other,Divorced,1,PhD,Basic,Temporary,True
EMP_48452,emp_48452@company.com,Female,Married,1,High School,Premium,Permanent,True
EMP_48453,emp_48453@company.com,Female,Single,1,Masters,Basic,Permanent,True
EMP_48454,emp_48454@company.com,Male,Married,1,High School,Standard,Temporary,True
EMP_48455,emp_48455@company.com,Female,Single,0,Bachelors,Standard,Permanent,True
EMP_48456,emp_48456@company.com,Female,Divorced,0,Masters,Premium,Permanent,True
EMP_48457,emp_48457@company.com,Male,Divorced,1,Bachelors,Basic,Permanent,True
EMP_48458,emp_48458@company.com,Male,Divorced,2,High School,Standard,Permanent,True
EMP_48459,emp_48459@company.com,Female,Single,1,Bachelors,Basic,Contractor,True
EMP_48460,emp_48460@company.com,Female,Married,1,Bachelors,Premium,Permanent,True
